,id,title_romaji,format,chapters,genres,tags,country,popularity,favourites,averageScore,status,description,desc_char_len,desc_word_count,sentiment_score,tag_count,is_Romance,is_Comedy,is_Drama,is_Fantasy,is_Action,is_School Life
16742,161933,Gonglüe Mowang De Nüsheng Qinshi,MANGA,92.0,"['Fantasy', 'Romance']","['female protagonist', 'yuri', 'isekai', 'full color', 'assassins', 'meta', 'long strip', 'primarily female cast', 'virtual world']",CN,460,5,53.0,FINISHED,"The modern-day lady-assassin found herself transmigrated into a trashy European-fantasy otome game, where she has to make the Demon Lord fall in love with her in order to save the world. Instead, she trained the villainess Lady Lisa in assassin's skills, hoping that Lisa would eventually kill her and allow her to return to the real world. But all that intimate physical contact and her own earnestness during the training caused Lisa to fall in love with her instead?",469,79,0.2285714285714286,9,1,0,0,1,0,0
16743,151549,Jintian Yiding Yao Dui (Rang) Ni Gaobai,MANGA,7.0,"['Comedy', 'Romance', 'Slice of Life']","['full color', 'school', 'female protagonist', 'yuri', 'primarily female cast', 'primarily teen cast']",CN,460,7,64.0,FINISHED,"The life of two ""normal"" high school girls? Su Mu wants to overcome her anxiety and confess to Lin Daixue. On the other side Daixue keeps leaving openings for Su Mu to confess. Both of them know each other's feelings but neither of them is willing to be truthful to the other.",276,52,0.110625,6,1,1,0,0,0,0
16744,139762,"Class no Gal ga, Nazeka Ore no Gimai to Nakayoku Natta. ""Kyou mo Kimi no Ie, Itte Ii?""",NOVEL,28.0,"['Comedy', 'Romance', 'Slice of Life']","['heterosexual', 'male protagonist', 'gyaru']",JP,460,12,63.0,RELEASING,"As a high school student, Shinji Nagumo had a problem. His step-sister, Tsumugi, who came for family reasons, was unfriendly. Living with two people who couldn’t shorten the distance. One day, the “net friend” brought by Tsumugi changes the situation. It was a popular girl gal- Takarai Yua!? In the same class
<br><br>
As the three of them spend time together, Tsumugi became more open minded. In addition, the distance between him and Yua was also close at home !? Only I know the kindness of Yui, the lonely face, and the homely side that I was not good at.
<br><br>
“I’m like Nagumo-kun’s wife. Is that okay?”
<br><br>
“That’s okay! Shin-nii, let’s live with three people!”
<br><br>
No, that’s no good …
<br><br>
Go home together and stay together. Tsumugi misunderstood Yua as his lover, and for some reason she seemed to be happy. Every time she comes into my house, our relationship gradually becomes real !?
<br><br>
Gal and step-sister. A warm and sweet romantic comedy with two girls!",994,171,0.21696969696969695,3,1,1,0,0,0,0
16745,134220,Kirei na Kurokami no Takashina-san (Mushoku) to Tsukiau Koto ni Natta,MANGA,25.0,"['Comedy', 'Romance', 'Slice of Life']",[],JP,460,2,63.0,FINISHED,"Hinode, a university student in Kyoto with some leisure time from not going to class, meets a mysterious woman on campus. However, this woman named Takashina is not a student, but a NEET. After noticing that he has some free time on his hands, Takashina asks Hinode ""If it's okay with you, why don't you go out with me?""",320,59,0.3,0,1,1,0,0,0,0
16746,128597,Iwamoto-senpai no Suisen,MANGA,28.0,"['Action', 'Supernatural']","['military', 'historical', 'male protagonist', 'seinen', 'urban fantasy']",JP,460,2,63.0,RELEASING,"The year 1910. Iwamoto Kodou is a young boy who has successfully carried out many curious missions under the military's directive. His destinations lead to encounters with the strange, weaving tales of history that have yet to be told.",235,39,0.18333333333333332,5,0,0,0,0,1,0
16747,121529,Nemurenai,ONE_SHOT,1.0,"['Psychological', 'Slice of Life']","['full color', 'male protagonist', 'seinen']",JP,460,4,63.0,FINISHED,"What does your brain conjure up when you’re sleepless at night?
<br><br>
<i>Winner of the winter Shikishou (Four Seasons Prize), magazine Afternoon's award for rookie authors.</i>",179,26,0.0,3,0,0,0,0,0,0
16748,121012,Brain Damage,MANGA,4.0,['Horror'],"['ero guro', 'anthology', 'nudity', 'gore', 'yuri', 'cannibalism', 'zombie', 'incest']",JP,460,2,55.0,FINISHED,"Brain Damage collects four new short manga stories, a tantalizing blend of the hilarious and the macabre. In “Labyrinth Quartet,” four identical young women trapped in an eerie building must solve the mystery of why they’ve been gathered there — while being hunted by a knife-wielding stalker. In “Curse Room,” a plucky health aide is tasked with keeping zombies peaceful, lest they go on a brain-eating rampage. In “Family Portrait,” people throughout town are strangely disappearing without a trace, and the key to it all is a senile and perverted old man. Finally, in “Blood Harvest” a series of gruesomely mangled bodies are found in pristine cars — and it appears something sinister lurks within these masses of glass and steel.
<br><br>
(Source: Fantagraphics)
<br><br>
1) <b>4-nin no Meikyuu</b> (4人の迷宮)
<br>
2) <b>Noroi no Heya</b> (呪いの部屋)
<br>
3) <b>Kazoku no Shouzou</b> (家族の肖像)
<br>
4) <b>Chi no Shuukaku</b> (血の収穫)",926,148,-0.08951048951048951,8,0,0,0,0,0,0
16749,117098,Maemiga Ul-eum-eul Geuchimyeon,MANGA,6.0,"['Drama', 'Romance']","[""boys' love"", 'full color', 'male protagonist', 'primarily adult cast', 'time skip', 'teacher', 'love triangle']",KR,460,9,66.0,FINISHED,"Namwoo, heartbroken after finding out his first love will be getting married, bumps into a stranger during a drunken night out! The stranger, Yeoreum, turns out to be a fellow teacher. The most challenging project in Namwoo’s life begins when their books switch.
",263,43,0.4125,7,1,0,1,0,0,0
16750,113933,"Sore wa, Kimi ga Mita Ao Datta",MANGA,40.0,"['Drama', 'Mystery', 'Slice of Life']","['lgbtq+ themes', 'full color', 'tragedy', 'school']",JP,460,2,57.0,FINISHED,"A loved one died. Momo, a high school student who lost her best friend Sayo, who had been with her since elementary school, in a sudden accident.
<br><br>
In despair, she reunites with Sayo's younger brother, Keichiro, at the funeral for the first time in eight years. The secret base in the residential area, the ferris wheel dyed in twilight, and a candy shop they frequently visited. Momo and Keichiro trace the places from their memories as if to regain the fun memories of their childhood. Looking for the view of summer which was supposed to be spent with her best friend --with his sister-- with Sayo. A heartrending blue summer graffiti spun by the boys and girls who lost their loved ones.
<br><br>
<i>Includes 1 epilogue and 5 bonus chapters.</i>",756,131,0.214,4,0,0,1,0,0,0
16751,111374,Kanojo wa Kyou mo Katazukanai,MANGA,37.0,"['Drama', 'Romance', 'Slice of Life']","['josei', 'primarily adult cast', 'work', 'female protagonist']",JP,460,2,63.0,FINISHED,"Aina Tawara works hard at her job, she's well regarded by her colleagues, and she has a steady boyfriend of six months. But her problem is that she just can't keep her room clean.
<br><br>
On the other hand, there is Fukagawa-san, a man who always has a clean desk, doesn't care what others think, and never works overtime.<br>
He is the complete opposite of Aina, which makes him unappealing to her in every way.<br>
On the one hand, he is annoying, but on the other hand, she is envious of him...
<br><br>
When Aina couldn't get her place tidied up in time, she had to cancel her date with her boyfriend, and it was going to be the worst Christmas ever. When Fukagawa-san saw her depressed, he invited her over to his place…?
<br><br>
This is a story for the messy people.<br>
For those people who can't keep thing tidy at work and at life!
<br><br>
(Source: Pixiv Comic, translated)
<BR><BR>
<I>Note: Chapter count includes a bonus chapter.</i>",947,169,-0.06726190476190476,4,1,0,1,0,0,0
16752,109878,Elf Kareshi to Boyish Kanojo,MANGA,28.0,"['Comedy', 'Romance']","['elf', 'otaku culture', 'tomboy']",JP,460,10,58.0,RELEASING,"A manga about a tomboyish girl dating her elf boyfriend. The stories before and during dating are separate.
",108,18,0.0,3,1,1,0,0,0,0
16753,109168,Icha-Love Shika Nai Yuri Anthology,MANGA,19.0,"['Ecchi', 'Romance']","['yuri', 'anthology', 'primarily female cast', 'large breasts', 'voyeur']",JP,460,10,56.0,FINISHED,"<u><b>Volume 1: (2019/2/17)</b></u>
<br></br>
<b>#Cover illustration:</b> Ohkita Mahiro<br>
1. <b>Love Aroma</b> (ラブアロマ) [Kodama Naoko]<br>
2. <b>Okigaeta Imu, Okigae Chu!</b> (おきがえたいむ、おきがえchu！) [Gotou Yuuki]<br>
3. <b>Nuke Gake Speed Hack</b> (ぬけがけスピードハック) [Ohkita Mahiro]<br>
4. <b>Nozoitemitara</b> (ノゾイテミタラ) [Renjo Hani]<br>
5. <b>Rocky Road Bus Hike</b> (ロッキーロード・バスハイク) [Takahashi Mako]<br>
6. <b>Gun no Syrup</b> (群のシロップ) [Morishima Akiko]<br>
7. <b>Joshidaisei to Onee-san wa 2 Shuukan Buri</b> (女子大生とお姉さんは2週間ぶり) [Yukio Yuki]<br>
8. <b>Amai Amai Gohoubi</b> (あまいあまいご褒美) [Sekihara]<br>
9. <b>Takuramibu Takuramibu Choudai</b> (企部企部ちょうだい) [Mikuni Hajime]<br>
10. <b>NO IDOL, NO LIFE.</b> (NO IDOL, NO LIFE。) [Nanzaki Iku]
<br></br>
<u><b>Volume 2: (2021/1/29)</b></u>
<br></br>
<b>#Cover illustration:</b> Kodama Naoko<br>
<b>#Illustration:</b> Ohkita Mahiro<br>
1. <b>Hajimete no Dousei Seikatsu</b> (はじめてのどうせいせいかつ) [kodama Naoko]<br>
2. <b>Sabishii to Usa Mimi ga Haete Kurun Desuga! ?</b> (寂しいとうさ耳が生えてくるんですが！？) [Hino Arashi]<br>
3. <b>Maid-san Wa Ojou-sama ga wo Suki</b> (メイドさんはお嬢様がお好き) [Noda Nonda]<br>
4. <b>StayComeGoodgirl</b> (StayComeGoodgirl) [Morishima Akiko]<br>
5. <b>Mikeneko to Freeter</b> (三毛猫とフリーター) [Umehara Ume]<br>
6. <b>Sawatari, Genkan wo Tsukae</b> (沢渡、玄関を使え) [Ohkita Mahiro]<br>
7. <b>Iyayo Iya Yomo Suki no Uchi?</b> (嫌よいやよも好きのうち？) [Yakiniku Teishoku]<br>
8. <b>Delta</b> (デルタ) [Ogino Jun]<br>
9. <b>Yariba no nai Ikari wo Kakae Watashitachiha Uchuu wo Samayou</b> (やり場のない怒りを抱え私たちは宇宙をさまよう) [Takahashi Mako]<br>
",1542,177,-0.84375,5,1,0,0,0,0,0
16754,106819,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,NOVEL,28.0,"['Comedy', 'Fantasy']","['isekai', 'medicine', 'elf', 'kemonomimi', 'ghost']",JP,460,13,55.0,FINISHED,"Corporate drone Reiji is transported to a fantasy world, where he discovers that he can craft potions at a higher level than his rank should allow. Taking advantage of this, Reiji makes a tidy profit–enough to open his own drugstore. An elf who can’t aim his bow? Give him some eye drops! A dragon who accidentally breathes fire? Cough syrup! Reiji’s new relaxing life of making medicine for fantasy creatures is about to begin!
<br><br>
(Source: Seven Seas Entertainment)",472,79,0.16542207792207791,5,0,1,0,1,0,0
16755,97690,Betting Man,MANGA,198.0,"['Action', 'Drama', 'Psychological', 'Romance', 'Sports', 'Supernatural', 'Thriller']","['male protagonist', 'gambling', 'full color', 'nudity', 'defloration']",KR,460,8,64.0,FINISHED,"What would you do if you had the power to see through objects? After using it to seduce girls, Jin-goo sets out to use it on gambling. What a good choice? Who would be able to beat someone with psychic powers? Well, things don't go as planned as his opponents are more than meets the eye.
<br><br>
(Source: Lezhin)",314,59,0.5666666666666667,5,1,0,1,0,1,0
16756,88198,Rensou Mode,ONE_SHOT,1.0,"['Comedy', 'Romance']",['shoujo'],JP,460,4,62.0,FINISHED,"Nicknamed ""The Prude,"" Aizome Maiko is an misunderstood girl who actually has explicit fantasies. When a boy with a delinquent's face, Yajima Keisuke, ruins her dream romantic encounter, she forces him into slavery by getting him to carry out her ridiculous plan to reach the man of her dreams. What has ""The Prude"" have in store for Yajima and will her ridiculous plan succeed? 
(Source: Weekend Betsuender)",408,67,-0.16333333333333333,1,1,1,0,0,0,0
16757,87191,Kurenai no Ansatsusha,ONE_SHOT,1.0,"['Action', 'Drama']","['shounen', 'gender bending']",JP,460,1,56.0,FINISHED,"Assassins—they are humans that have exceptional skills which they use in killing people. The most dangerous among them is the Assassin of Crimson—the former leader of the Assassin guild Yuuyami, and the one who killed the country's leader, King Mars. Due to this, the country's princess has declared that whoever captures her will obtain fortune and become the princess' husband, essentially becoming the next king.
<br><br>
Virgil is a guy who has red hair and looks like a girl. He is travelling with a performing troupe while searching for his twin brother Serge. His peculiar features seem to have matched the known characteristics of the Assassin of Crimson. The following events will lead him to discover the mystery behind the death of the king—and the identity of the Assassin of Crimson.
<br><br>
Source: MAL",817,134,0.026515151515151502,2,0,0,1,0,1,0
16758,80931,Date Ast Like,MANGA,24.0,"['Action', 'Sci-Fi']",['shounen'],JP,460,10,57.0,FINISHED,"This manga is related to the ""Date A Live"" novel and anime. It features members of the AST (AntiSpirit Team), a special squad devoted to fighting spirits. Okamine Mikie idolizes her superior AST member, Tobiichi Origami, and may be in love with her as well. Unfortunately, Origami seems to want nothing to do with her. One day, they end up heading toward an explosion that wasn't caused by a spirit. Instead, it was caused by a girl named Ashley Sinclair, who transfers to their school shortly after the incident!<br>
<br>
(Source: MangaHelpers)",545,92,0.17050092764378477,1,0,0,0,0,1,0
16759,76238,Masakadou e Irasshai,MANGA,3.0,"['Comedy', 'Romance']","[""boys' love"", 'work', 'animals', 'male protagonist', 'primarily male cast', 'primarily adult cast', 'age gap']",JP,460,1,62.0,FINISHED,"Passionate bird shop owner Masaka Toru meets foreign exchange student Fon-kun, who now makes regular visits to the shop. What is Masaka to do when he receives an unexpected confession from his regular? And what is Fon-kun to do with a parakeet as his love rival?",262,46,0.07083333333333335,7,1,1,0,0,0,0
16760,72379,Okasu Bekarazu!! Junketsu Tokku!,MANGA,28.0,"['Comedy', 'Ecchi']",['seinen'],JP,460,0,56.0,FINISHED,"In the year 2020, it was found out that a harmful virus had infected the human race, killing them slowly and bringing them towards a dark future. But with the technology they had in hand, in an attempt to save the civilized race, the people chose to go through with &ldquo;Beast Transformation."" Knowing that other than humans, all animals were safe from the virus, the humans made the decision to inject the genes of animals into themselves to become part-human, part-animal. In the end, the idea was &ldquo;Either you do beast-transformation or die.&rdquo; With the race known as Homo Sapiens gone, by the year 2035, being a beast-human was normal.<br><br>
(Source: MangaHelpers)",681,112,0.04642857142857142,1,0,1,0,0,0,0
16761,64657,Yumin ni Gomeshi wo Tabe Sasetai,MANGA,12.0,"['Comedy', 'Ecchi', 'Romance']","['seinen', 'food', 'pov', 'police', 'male protagonist', 'restaurant', 'urban', 'foreign', 'heterosexual']",JP,460,1,46.0,FINISHED,Following Ken on his dates with Yumin. This series focuses on the food aspect of their dates.,93,17,0.0,9,1,1,0,0,0,0
16762,52140,Minato Machi Neko Machi,MANGA,18.0,"['Slice of Life', 'Supernatural']","['josei', 'animals']",JP,460,7,55.0,FINISHED,"In a small port town, there's an old legend that sometimes, a cat will take the form of a human boy and choose a lonely girl to live with. The cats call these girls ""witches"" because only they can see the cats in their human form. This is the story of those witches and the cats that live with them, as they share their warmth, lick each other's wounds and try to find the magic called ""happiness"", one step at a time.<br>
<br>
(Source: Batoto)",444,85,0.09979338842975206,2,0,0,0,0,0,0
16763,48022,"Sensei, Kiite yo",MANGA,4.0,"['Comedy', 'Romance']","['school', 'shoujo', 'age gap', 'female protagonist']",JP,460,2,59.0,FINISHED,"Uta thought that her homeroom teacher was a geek, but she saw him when he was dressed differently. Sensei was actually a handsome rock-n-roll singer!? Since Uta had always wanted to have a boyfriend, she threatened him to ""go out with her"" and she wouldn't tell anyone his secret! but she ends up really falling in love with her teacher...?!<br><br>
Included one-shot:<br> 
<b>Natsu wa Ginga no Ame ga Furu</b> (夏は銀河の雨が降る); <i>2010-07</i><br>
Summer Holidays. She didn't want to visit her grandmother, who she is on bad terms with, so she spends O-bon festival alone like she wanted. (Only for watching the house though!) And the person who appears in front of Akari is...?!<br><br>Source: My Anime List",703,115,0.017857142857142873,4,1,1,0,0,0,0
16764,45943,Asuka Hybrid,MANGA,24.0,"['Comedy', 'Ecchi']","['gender bending', 'crossdressing', 'nudity', 'seinen']",JP,460,3,56.0,FINISHED,"Asuka, transfers to a dormitory, but after meeting his roommate, Asuka realises that someone must have confused his gender and assigned him to the women's dormitory. Asuka's roommate, Yayoi, says that there's no problem with Asuka living in the women's dormitory and quickly brings out complementary articles of clothing so that Asuka can crossdress. <br><br>
Outside in a park, Asuka bemoans his current state of affairs until some weirdly-dressed woman appears, and after listening to Asuka's plight about being assigned to the wrong dormitory, the mysterious women decides to fix things by transforming Asuka into a girl before running off. Yayoi appears and finds the newly changed Asuka, he explains to Yayoi what happened, and Yayoi believes everything and points out that now there is no problem with Asuka living in the women's dormitory.<br><br>
Later, in the dormitory, Asuka discovering the good things and bad things of being a girl ; enters the bathroom while Yayoi is taking a shower and finds out that Yayoi is really a guy. Though, to be clear, Yayoi explains that he isn't crossdressing but rather wearing his uniform. Asuka then becomes worried about being in the same room as Yayoi, but Yayoi is interested in nothing but hot bishounen.<br><br>
So now Asuka is living in the women's dormitory while trying to find the mysterious woman again so that Asuka can change back to normal with the help of Yayoi who, of course, has an ulterior motive for helping Asuka.",1480,245,0.028872053872053875,4,0,1,0,0,0,0
16765,43352,Hanbun no Tsuki ga Noboru Sora,MANGA,14.0,"['Drama', 'Romance']",['shounen'],JP,460,4,61.0,FINISHED,"During the winter, Yuichi was hospitalized due to hepatitis. Randomly he would try to escape from the hospital but would get beat up by the nurse. One day, he happened to meet Rika, a girl of his age, in the next building. He was fascinated by her beauty, but she was very selfish girl. Although she led him by the nose, he began to be attracted by her. However, when Rika told him about her illness, he knew why she acted so selfish; she didn't have long to live.",464,89,-0.24123376623376622,1,1,0,1,0,0,0
16766,43163,Aozora no Sunda Iro wa,MANGA,6.0,"['Romance', 'Slice of Life']","['school', ""boys' love"", 'teacher', 'age gap']",JP,460,2,67.0,FINISHED,"Sakae Sugiura wants to become a teacher, and finally gets assigned to an elementary school. There, Sakae reunites with Ryuuji Fukada, who was his teacher when he was a student there. Sakae always looked up to Fukada, who acted like a life-support for him at times. Their meeting again surprises Sakae, and he feels hesitant due to how much Fukada seems to have changed. But then, his feelings toward Fukada gradually change...<br><br>
(Source: Renta!)",451,74,0.125,4,1,0,0,0,0,0
16767,41332,Nonchan to Watashi,ONE_SHOT,1.0,"['Drama', 'Romance']","['shoujo', 'female protagonist', 'primarily adult cast']",JP,460,1,62.0,FINISHED,"From Aerandria Scans:<br>
Risa and Takumi are childhood friends, but due to a fight in the past, they stopped talking to each other. Now university students, Takumi is a famous playboy who goes out with a different girl every day, and Risa still regrets not having been able to apologize for what she did six years ago... ",322,57,0.05714285714285715,3,1,0,1,0,0,0
16768,195284,Ekiden Bros,MANGA,17.0,['Sports'],"['athletics', 'primarily male cast', 'male protagonist', 'shounen', 'college']",JP,459,4,45.0,FINISHED,"Nobunaga grew up at a dormitory full of long-distance runners training for the Ekiden marathon. He dreams of being a runner, but struggles to take the first step. But when he gets pulled into a race at school, he'll catch the attention of the running club.
<br><br>
(Source: MANGA Plus)",286,50,0.3,5,0,0,0,0,0,0
16769,193299,BAD APPLE,MANGA,28.0,"['Action', 'Comedy', 'Mystery', 'Romance']","[""boys' love"", 'full color', 'long strip', 'bisexual', 'nudity', 'male protagonist', 'primarily adult cast', 'primarily male cast', 'mafia', 'espionage', 'rape', 'sadism', 'bondage', 'nakadashi', 'handjob', 'anal sex', 'drugs', 'chibi']",KR,459,8,63.0,RELEASING,"As an S-Class agent at the top-secret intel firm Vulture, Adrian ""Killy"" Rosebarton (Codename: Uno) is the master of seduction, able to charm secrets out of literally anyone regardless of age, gender, or profession. But when he sets his sights on his newest target, Lorenzo “Loren” Stefano, things take a rotten turn. No matter how hard he flirts, Loren just won’t bite - and Uno’s pride (and mission) are about to crumble. If one thing is certain, it’s that this is no ordinary mark. This one’s a bad apple: poisonous if swallowed, impossible to spit out, and dangerously tempting.<br><br>(Source: Lezhin US)",609,101,-0.20238095238095238,18,1,1,0,0,1,0
16770,186012,BanG Dream! Ave Mujica -manuscriptus-,MANGA,28.0,"['Drama', 'Music']","['band', 'primarily female cast', 'female protagonist', 'primarily teen cast', 'acting', 'estranged family', 'dissociative identities', 'urban', 'ojou-sama', 'tragedy']",JP,459,15,63.0,RELEASING,"Welcome to the World of ""Ave Mujica""――. This is the official comic adaptation of TV anime ""BanG Dream! Ave Mujica"".<br>
“Will you give me the rest of your life?”<br>
<br>
(Source: Comic Growl)",192,33,0.45416666666666666,10,0,0,1,0,0,0
16771,178111,Kanaria wa Kiraboshi no Yume wo Miru,MANGA,28.0,"['Drama', 'Romance']","['yuri', 'female protagonist', 'historical', 'arranged marriage', 'fashion', 'lgbtq+ themes', 'prostitution', 'nudity', 'tragedy']",JP,459,5,59.0,RELEASING,"Ayano, a schoolgirl who dreams of a career in fashion, meets a beautiful girl on the day she attends her first ball.
<br><br>
Attracted to the girl known as Tsubakihime, who looks unlike any Japanese person, Ayano's dreams grow. However, her mother, who is not a fan of Ayano's hobbies, plots to block her path, while Tsubakihime seems to have her own circumstances...
<br><br>
A romantic tale of girls chasing their dreams set in the Taisho era.
<br><br>
(Source: Yuri-Hime, translated)",487,81,0.34,9,1,0,1,0,0,0
16772,174782,Campus-en Bimiryeochinto,MANGA,10.0,"['Comedy', 'Romance']","[""boys' love"", 'crossdressing', 'femboy', 'male protagonist', 'college']",KR,459,4,58.0,FINISHED,"Returning student, Junseob, boasts in front of his juniors about dating the campus goddess, Seryeong. However, Seryeong's true identity unravels, revealing a cross-dressing man who, instead of playing along as Junseob's pretend girlfriend, demands a real relationship.",268,37,0.275,5,1,1,0,0,0,0
16773,172111,Otagai Dondon Hamatteiku Kyouikugakari to Shinnyuushain,MANGA,55.0,"['Romance', 'Slice of Life']","['office lady', 'heterosexual']",JP,459,2,58.0,FINISHED,,0,0,0.0,2,1,0,0,0,0,0
16774,155960,Bokura no Suki wa Wari Kirenai,MANGA,28.0,"['Drama', 'Romance']","['shoujo', 'school', 'female protagonist', 'love triangle', 'adoption', 'heterosexual']",JP,459,5,63.0,FINISHED,"After her divorced parents remarry, Yui returns to her hometown for the first time in eight years. She has not seen her older brother, Hayato, during that time, so she is amazed to see how popular and grown-up he has become. She also bumps into her childhood friend, Ritsu, who she remembers as a crybaby, and almost doesn't recognize him. Now living with her brother again, she can't help but notice her heart fluttering with each interaction. Does this mean she might like him?! Knowing how taboo these thoughts are, Ritsu suggests he and Yui date as a way to nip her feelings for Hayato in the bud. Yet this family tree may not actually be as simple as it seems…
<br><br>
(Source: Kodansha USA)
<BR><BR>
<I>Note: Chapter count includes an epilogue chapter and a bonus chapter of the author's previous work ""Those Not-So-Sweet Boys.""</i>",839,145,0.07656249999999999,6,1,0,1,0,0,0
16775,134421,VTuber nanda ga Haishin Kiri Wasuretara Densetsu ni Natteta,NOVEL,56.0,"['Comedy', 'Slice of Life']","['vtuber', 'otaku culture', 'female protagonist', 'yuri']",JP,459,17,63.0,FINISHED,"Twenty-year-old former wage slave Yuki Tanaka now works among her idols: the streamers of Live-On, one of Japan’s top VTuber companies. As the gorgeous, polite Awayuki Kokorone, she delivers only the most ladylike content. Unfortunately, her subscriber count and savings are at rock bottom. One evening, after Yuki thinks she’s ended her stream, she cracks a few cold ones—and more than a few crude jokes—while watching Live-On’s video archives. But her viewers hear it all, and clips of her bawdy, drunken commentary go viral overnight. Yuki thinks her career is over...until her manager reveals that everyone at Live-On has been waiting for her to snap all along and gives her free rein to drink on-stream. Now free of all feigned purity, she jumps right into her new “rowdy drunk” character and is welcomed into the fold by her fellow Live-On VTubers, who turn out to be just as crazy as she is! With her views and finances skyrocketing, Yuki’s work—for the first time in her life—is actually fun!
<br><br>
(Source: J-Novel Club)
<br><br>
<I>Note: Chapter count includes 8 volume prologues and 10 epilogues.</i>",1114,183,0.03142515379357485,4,0,1,0,0,0,0
16776,129885,Senshun Kansoku,MANGA,12.0,"['Romance', 'Slice of Life']","[""boys' love"", 'school']",JP,459,9,64.0,FINISHED,"Haruka Wakamatsu, a third-year Junior high school student, meets a freshman from the same school at the station. He is wearing an oversized uniform, and well asleep on the bench. Haruka is a caring person, so he cannot leave the bottom of the student's trousers dragging and getting damaged. He tries to roll them up... This is how he becomes acquainted with Shu Hachiya. Gradually, the two boys begin to fall for each other.
<br><br>
(Source: Takeshobo)
<br><br>
<i>Note: Includes one extra chapter.</i>",504,83,0.07250000000000001,2,1,0,0,0,0,0
16777,127590,JC Saimin de Seikyouiku,MANGA,28.0,['Hentai'],"['teacher', 'age gap', 'flat chest', 'school', 'rape', 'nakadashi', 'ahegao', 'dilf', 'blackmail', 'netorare', 'threesome', 'revenge', 'exhibitionism', 'asphyxiation', 'defloration', 'bondage', 'sex toys', 'anal sex', 'rimjob', 'masturbation']",JP,459,16,60.0,RELEASING,,0,0,0.0,20,0,0,0,0,0,0
16778,122894,Love in the Hell,MANGA,42.0,"['Fantasy', 'Romance']","[""boys' love"", 'full color', 'demons']",KR,459,2,54.0,FINISHED,"The prince of hell and the son of Hades, Ha Ji-wook (Haderius) appears in front Song Si-hoo, a student from the music department and names him as his bride. A reckless love story of the prince of hell that fell in love with a mortal!
",234,45,0.5625,3,1,0,0,1,0,0
16779,121460,"Bye Bye, Earth ",MANGA,19.0,"['Action', 'Adventure', 'Fantasy']",['seinen'],JP,459,11,63.0,FINISHED,"Set on an Earth where all people take the form of animals, Bell is the only girl in the world without animal characteristics. She sets out to discover if there are other beings like her. Bell wields a sword and becomes involved in the struggles between the cities and the outside world. 
<br><br>
(Source: Anime News Network)",325,57,-0.041666666666666664,1,0,0,0,1,1,0
16780,118926,Oishii Coffee no Irekata,MANGA,82.0,"['Comedy', 'Drama', 'Romance', 'Slice of Life']","['full color', 'shounen', 'male protagonist', 'food', 'female protagonist', 'heterosexual']",JP,459,5,63.0,FINISHED,"Naoki Prize winner Yuka Murayama's romantic masterpiece is finally adapted into manga for its 25th anniversary!
When Izumi Shiori's father is transferred away for his job, Izumi wanted to stay to finish high school so he moves in with his cousins. The younger cousin Joe was just like how Izumi remembered him, but the older cousin Karen has become a beautiful young woman.",373,63,0.1823809523809524,6,1,1,1,0,0,0
16781,117888,Hotaru wa Ashita Shinu,MANGA,7.0,['Drama'],"[""boys' love"", 'bisexual', 'male protagonist', 'school']",JP,459,7,68.0,FINISHED,"Dusty pink hair, red piercings, and a beauty mark at the corner of the mouth. Saneatsu is in love with a book character named Hotaru. One day after class, while he's sleeping in the library, Saneatsu wakes up to see a perfect copy of the character he's head over heels for in the form of Nao. The guy's just a little slutty, much like Hotaru. Saneatsu's putty in Nao's hands for his resemblance to Hotaru. But, he soon realizes he doesn't know anything about Nao himself...
<br><br>
Full of mysterious charm, this story is Fuyu Saikawa's debut comic book!
<br><br>
(Source: Renta!)",581,102,0.17531249999999998,4,0,0,1,0,0,0
16782,116901,Grün Bæla,ONE_SHOT,1.0,['Fantasy'],"['maids', 'demons', 'seinen', 'magic', 'tanned skin', 'female protagonist', 'bullying', 'gender bending']",JP,459,1,62.0,FINISHED,An unusually pale demon becomes the maid of a beautifully dark-skinned duchess with great magic ability in hopes that being physically close to powerful magic will darken her skin.,180,29,0.3914285714285714,8,0,0,0,1,0,0
16783,114974,Kinsei no Rivere,MANGA,15.0,"['Comedy', 'Slice of Life']","['yuri', 'twins', 'school']",JP,459,4,58.0,FINISHED,"Kugami Sugara just wants to lead a peaceful school life.<br><br>
But being chosen by the beautiful and talented Shirasagi Yui to be her pseudo 'sister', her life is anything but peaceful.<br><br>
And to make things even more interesting, Yui's cold but capable identical twin sister (and also student council president), Shirasagi Ui, also takes an interest in Sugara.
<br><br>
<i>Note: Includes 1 extra chapter.</i>",416,64,0.2888888888888889,3,0,1,0,0,0,0
16784,114188,Ashi no Aji,ONE_SHOT,1.0,"['Drama', 'Ecchi', 'Romance']","['yuri', 'feet', 'female protagonist', 'school', 'yandere', 'college', 'seinen']",JP,459,3,56.0,FINISHED,"Ever since she was little, Ishihara has had a ""thing"" for women's legs. In fact, she became vice-president of the student council just so she could spend more time admiring president Kurosaki's shapely, kissable limbs. But when the worshipper and the worshipped are locked in a room with one another, a misunderstanding gives way to unspeakable desire...<br><br>(Source: Anime-Planet)",384,58,0.15625,7,1,0,1,0,0,0
